colizao,160,256,00207908,0,1,1,4294967295,0,0
colizao,160,288,003E97CF,0,1,1,4294967295,0,0
colizao,128,320,0006A52D,0,1,1,4294967295,0,0
colizao,128,352,0003A1B6,0,1,1,4294967295,0,0
colizao,96,384,001D2B10,0,1,1,4294967295,0,0
colizao,96,416,00188D56,0,1,1,4294967295,0,0
colizao,64,448,0039CECB,0,1,1,4294967295,0,0
colizao,32,448,003D58DB,0,1,1,4294967295,0,0
colizao,0,448,0010326B,0,1,1,4294967295,0,0
colizao,0,416,002086F2,0,1,1,4294967295,0,0
colizao,0,384,00084D30,0,1,1,4294967295,0,0
colizao,32,384,00381942,0,1,1,4294967295,0,0
colizao,64,352,0013282B,0,1,1,4294967295,0,0
colizao,0,352,00033257,0,1,1,4294967295,0,0
colizao,32,352,00282C91,0,1,1,4294967295,0,0
colizao,96,320,00128702,0,1,1,4294967295,0,0
colizao,96,288,0013AD6B,0,1,1,4294967295,0,0
colizao,128,288,003F8511,0,1,1,4294967295,0,0
colizao,128,256,000217E8,0,1,1,4294967295,0,0
colizao,96,352,0001FC55,0,1,1,4294967295,0,0
colizao,64,384,000BC11F,0,1,1,4294967295,0,0
colizao,64,416,0018E50D,0,1,1,4294967295,0,0
colizao,32,416,00063192,0,1,1,4294967295,0,0
colizao,0,320,002996F1,0,1,1,4294967295,0,0
colizao,0,288,00220B1B,0,1,1,4294967295,0,0
colizao,32,288,0016B4D9,0,1,1,4294967295,0,0
colizao,32,256,00262F7E,0,1,1,4294967295,0,0
colizao,64,224,000097AF,0,1,1,4294967295,0,0
colizao,64,256,001870E3,0,1,1,4294967295,0,0
colizao,64,192,000A3234,0,1,1,4294967295,0,0
colizao,64,160,0009F4D8,0,1,1,4294967295,0,0
colizao,64,128,00163572,0,1,1,4294967295,0,0
colizao,96,96,000227B9,0,1,1,4294967295,0,0
colizao,128,96,003622C8,0,1,1,4294967295,0,0
colizao,160,96,001CAD24,0,1,1,4294967295,0,0
colizao,192,96,00070150,0,1,1,4294967295,0,0
colizao,224,96,0005C68F,0,1,1,4294967295,0,0
colizao,256,96,00354D34,0,1,1,4294967295,0,0
colizao,288,96,001DB1D6,0,1,1,4294967295,0,0
colizao,320,96,00172B21,0,1,1,4294967295,0,0
colizao,352,96,000348A7,0,1,1,4294967295,0,0
colizao,384,128,0017BA2D,0,1,1,4294967295,0,0
colizao,320,128,0039D309,0,1,1,4294967295,0,0
colizao,352,160,0025A09D,0,1,1,4294967295,0,0
colizao,352,128,000603AA,0,1,1,4294967295,0,0
colizao,352,192,0035D573,0,1,1,4294967295,0,0
colizao,352,224,003709B3,0,1,1,4294967295,0,0
colizao,384,224,00078E6C,0,1,1,4294967295,0,0
colizao,448,224,003820B5,0,1,1,4294967295,0,0
colizao,448,160,000CCB91,0,1,1,4294967295,0,0
colizao,448,192,00155A19,0,1,1,4294967295,0,0
colizao,416,160,0025FAEB,0,1,1,4294967295,0,0
colizao,416,128,001E5873,0,1,1,4294967295,0,0
colizao,448,128,000B7EF3,0,1,1,4294967295,0,0
colizao,480,128,001195DD,0,1,1,4294967295,0,0
colizao,480,192,0005DDEE,0,1,1,4294967295,0,0
colizao,480,224,00366855,0,1,1,4294967295,0,0
colizao,480,160,003C4D3D,0,1,1,4294967295,0,0
colizao,512,224,0008FC9E,0,1,1,4294967295,0,0
colizao,544,224,003BD913,0,1,1,4294967295,0,0
colizao,576,224,0018B417,0,1,1,4294967295,0,0
colizao,608,256,00136AEA,0,1,1,4294967295,0,0
colizao,608,288,000EC1B3,0,1,1,4294967295,0,0
colizao,512,320,000DEE98,0,1,1,4294967295,0,0
colizao,512,352,001BE0AF,0,1,1,4294967295,0,0
colizao,544,384,0035C197,0,1,1,4294967295,0,0
colizao,576,416,001014A1,0,1,1,4294967295,0,0
colizao,608,416,0028B16E,0,1,1,4294967295,0,0
colizao,608,384,003A7065,0,1,1,4294967295,0,0
colizao,608,352,001477F8,0,1,1,4294967295,0,0
colizao,576,320,00378EF8,0,1,1,4294967295,0,0
colizao,544,320,00075BCD,0,1,1,4294967295,0,0
colizao,528,304,0015AD10,0,1,1,4294967295,0,0
colizao,512,304,0019E1F5,0,1,1,4294967295,0,0
colizao,352,400,000CC910,0,1,1,4294967295,0,0
colizao,384,400,0014FA34,0,1,1,4294967295,0,0
colizao,384,368,003D0C35,0,1,1,4294967295,0,0
colizao,352,368,00219E9F,0,1,1,4294967295,0,0
colizao,352,336,002359B0,0,1,1,4294967295,0,0
colizao,384,336,000831BE,0,1,1,4294967295,0,0
colizao,176,224,002BF88E,0,1,1,4294967295,0,0
colizao,128,224,00156A13,0,1,1,4294967295,0,0
colizao,128,208,00316338,0,1,1,4294967295,0,0
colizao,160,224,001C07F8,0,1,1,4294967295,0,0
player,288,192,000CE013,0,1,1,4294967295,0,0
exit_to_emblien_cafe,288,128,000EB5F5,0,1,1,4294967295,0,0
exit_to_emblien_cafe,256,128,0003E312,0,1,1,4294967295,0,0
