player_RE1,480,160,001A77A9,0,1,1,4294967295,0,0
colizao,0,192,00400A70,0,1,1,4294967295,0,0
colizao,32,192,00051066,0,1,1,4294967295,0,0
colizao,64,192,0034B8F5,0,1,1,4294967295,0,0
colizao,96,192,000477DD,0,1,1,4294967295,0,0
colizao,128,192,003137D4,0,1,1,4294967295,0,0
colizao,160,192,001C1ADE,0,1,1,4294967295,0,0
colizao,192,192,002DBCE0,0,1,1,4294967295,0,0
colizao,224,224,002F092D,0,1,1,4294967295,0,0
colizao,224,256,002A0D86,0,1,1,4294967295,0,0
colizao,256,288,00212B61,0,1,1,4294967295,0,0
colizao,256,320,00020289,0,1,1,4294967295,0,0
colizao,256,352,002C0682,0,1,1,4294967295,0,0
colizao,256,384,0034BFA4,0,1,1,4294967295,0,0
colizao,256,416,001F8627,0,1,1,4294967295,0,0
colizao,256,448,00142A32,0,1,1,4294967295,0,0
colizao,256,480,00292A2B,0,1,1,4294967295,0,0
colizao,256,512,00318B4C,0,1,1,4294967295,0,0
colizao,256,544,0018BBA7,0,1,1,4294967295,0,0
colizao,256,576,003A2A8B,0,1,1,4294967295,0,0
colizao,0,128,000CDF7E,0,1,1,4294967295,0,0
colizao,32,128,00281C68,0,1,1,4294967295,0,0
colizao,64,128,0005E0EF,0,1,1,4294967295,0,0
colizao,96,128,001FD191,0,1,1,4294967295,0,0
colizao,128,128,002D6E25,0,1,1,4294967295,0,0
colizao,160,128,00132E41,0,1,1,4294967295,0,0
colizao,192,128,003F4A59,0,1,1,4294967295,0,0
colizao,224,128,002822E5,0,1,1,4294967295,0,0
colizao,256,96,003DB61A,0,1,1,4294967295,0,0
colizao,288,96,00025C3D,0,1,1,4294967295,0,0
colizao,320,96,000F4B31,0,1,1,4294967295,0,0
colizao,352,96,002DA63F,0,1,1,4294967295,0,0
colizao,384,96,00229CB3,0,1,1,4294967295,0,0
colizao,416,96,003CC373,0,1,1,4294967295,0,0
colizao,448,96,000D3D37,0,1,1,4294967295,0,0
colizao,480,96,0019127B,0,1,1,4294967295,0,0
colizao,512,96,002D5CA5,0,1,1,4294967295,0,0
colizao,544,96,001E0934,0,1,1,4294967295,0,0
colizao,576,128,001EBE05,0,1,1,4294967295,0,0
colizao,576,160,000ED359,0,1,1,4294967295,0,0
colizao,608,160,0008F2D1,0,1,1,4294967295,0,0
colizao,640,192,003DDD16,0,1,1,4294967295,0,0
colizao,672,192,001DEF79,0,1,1,4294967295,0,0
colizao,704,192,0006379C,0,1,1,4294967295,0,0
colizao,736,192,003DFDD2,0,1,1,4294967295,0,0
colizao,768,192,00346682,0,1,1,4294967295,0,0
colizao,288,608,002866B5,0,1,1,4294967295,0,0
colizao,320,608,002ED517,0,1,1,4294967295,0,0
colizao,352,608,003544D2,0,1,1,4294967295,0,0
colizao,384,608,002FC3F4,0,1,1,4294967295,0,0
colizao,416,608,002D5433,0,1,1,4294967295,0,0
colizao,448,608,0014D6B0,0,1,1,4294967295,0,0
colizao,480,608,00000367,0,1,1,4294967295,0,0
colizao,512,608,000E960F,0,1,1,4294967295,0,0
colizao,544,608,002376E7,0,1,1,4294967295,0,0
colizao,576,608,000B233D,0,1,1,4294967295,0,0
colizao,608,608,002E9A84,0,1,1,4294967295,0,0
colizao,640,608,000F1DEA,0,1,1,4294967295,0,0
colizao,672,608,001CF96A,0,1,1,4294967295,0,0
colizao,704,608,0029208B,0,1,1,4294967295,0,0
colizao,736,608,001510DF,0,1,1,4294967295,0,0
colizao,768,608,002AB092,0,1,1,4294967295,0,0
colizao,800,576,004040F5,0,1,1,4294967295,0,0
colizao,800,544,000295EA,0,1,1,4294967295,0,0
colizao,800,480,0032C08C,0,1,1,4294967295,0,0
colizao,800,512,000AA5AD,0,1,1,4294967295,0,0
colizao,800,416,003C3893,0,1,1,4294967295,0,0
colizao,800,448,000DBE89,0,1,1,4294967295,0,0
colizao,800,352,0032AB62,0,1,1,4294967295,0,0
colizao,800,384,00124B14,0,1,1,4294967295,0,0
colizao,800,288,00213A06,0,1,1,4294967295,0,0
colizao,800,320,00358487,0,1,1,4294967295,0,0
colizao,800,224,001BED7E,0,1,1,4294967295,0,0
colizao,800,256,0004FE14,0,1,1,4294967295,0,0
colizao,800,192,0012BD74,0,1,1,4294967295,0,0
trocar_room,768,224,0030046F,0,1,1,4294967295,0,0
