colizao,0,256,002C4CC8,0,1,1,4294967295,0,0
colizao,32,256,00113DA6,0,1,1,4294967295,0,0
colizao,64,256,0031D982,0,1,1,4294967295,0,0
colizao,96,256,00137E76,0,1,1,4294967295,0,0
colizao,128,256,00339F14,0,1,1,4294967295,0,0
colizao,160,256,00186A5D,0,1,1,4294967295,0,0
colizao,192,256,00313A9E,0,1,1,4294967295,0,0
colizao,224,256,000196AD,0,1,1,4294967295,0,0
colizao,256,256,001357DC,0,1,1,4294967295,0,0
colizao,320,256,00223479,0,1,1,4294967295,0,0
colizao,288,256,00395C22,0,1,1,4294967295,0,0
colizao,352,256,002F01FC,0,1,1,4294967295,0,0
colizao,384,256,001CE5E4,0,1,1,4294967295,0,0
colizao,416,256,0025414B,0,1,1,4294967295,0,0
colizao,448,256,00320DCE,0,1,1,4294967295,0,0
colizao,480,256,000317C8,0,1,1,4294967295,0,0
colizao,512,256,002A4306,0,1,1,4294967295,0,0
colizao,544,256,002EE0FA,0,1,1,4294967295,0,0
colizao,576,256,00023630,0,1,1,4294967295,0,0
colizao,608,256,00295004,0,1,1,4294967295,0,0
Boss_EVA_EMBLEM,160,256,00072C8E,0,1,1,4294967295,0,0
hit_box_EVA_EMBLEM,160,192,003AB080,0,1,1,4294967295,0,0
colizao,640,256,00035E7D,0,1,1,4294967295,0,0
colizao,672,256,0039DDB4,0,1,1,4294967295,0,0
colizao,704,256,0025FFEA,0,1,1,4294967295,0,0
colizao,736,256,0002C353,0,1,1,4294967295,0,0
colizao,768,256,000E7E58,0,1,1,4294967295,0,0
colizao,800,256,002C938F,0,1,1,4294967295,0,0
colizao,832,256,00308423,0,1,1,4294967295,0,0
colizao,864,256,0028DDD9,0,1,1,4294967295,0,0
colizao,896,256,00003A4F,0,1,1,4294967295,0,0
colizao,928,256,0016F177,0,1,1,4294967295,0,0
colizao,960,256,001CD1B2,0,1,1,4294967295,0,0
colizao,992,256,0022A352,0,1,1,4294967295,0,0
colizao,1024,256,001DCF62,0,1,1,4294967295,0,0
colizao,1056,256,000E6A4F,0,1,1,4294967295,0,0
colizao,1088,256,00355E73,0,1,1,4294967295,0,0
colizao,1120,256,002FD4F8,0,1,1,4294967295,0,0
colizao,1152,256,00143FA1,0,1,1,4294967295,0,0
colizao,1184,256,0015C637,0,1,1,4294967295,0,0
colizao,1216,256,0017312A,0,1,1,4294967295,0,0
colizao,1248,256,00219434,0,1,1,4294967295,0,0
colizao,1280,256,0020B7AD,0,1,1,4294967295,0,0
colizao,1312,256,000C971D,0,1,1,4294967295,0,0
colizao,1344,256,003D3D67,0,1,1,4294967295,0,0
colizao,1376,256,0017646B,0,1,1,4294967295,0,0
colizao,1408,256,003888DA,0,1,1,4294967295,0,0
colizao,1440,256,002856CA,0,1,1,4294967295,0,0
colizao,1472,256,00355698,0,1,1,4294967295,0,0
Player_Wonder_Boy,1408,224,001D7D0C,0,1,1,4294967295,0,0
